crop_type	state	city	season	month	year	Modal_price
Coffee	Punjab	Amritsar	Post-Monsoon	6	2024	8.33
Coffee	Punjab	Amritsar	Post-Monsoon	7	2024	15.06
Coffee	Punjab	Amritsar	Post-Monsoon	8	2024	309.01
Coffee	Punjab	Amritsar	Post-Monsoon	9	2024	181.96
Coffee	Punjab	Amritsar	Post-Monsoon	10	2024	187.47
Coffee	Punjab	Amritsar	Post-Monsoon	11	2024	93.79
Coffee	Punjab	Amritsar	Post-Monsoon	12	2024	158.61
Tobacco	Punjab	Amritsar	Kharif	1	2023	12.07
Tobacco	Punjab	Amritsar	Kharif	2	2023	17.09
Tobacco	Punjab	Amritsar	Kharif	3	2023	162.03
Tobacco	Punjab	Amritsar	Kharif	4	2023	116.36
Tobacco	Punjab	Amritsar	Kharif	5	2023	271.39
Tobacco	Punjab	Amritsar	Kharif	6	2023	28.79
Tobacco	Punjab	Amritsar	Kharif	7	2023	180.38
Tobacco	Punjab	Amritsar	Kharif	8	2023	31.3
Tobacco	Punjab	Amritsar	Kharif	9	2023	83.48
Tobacco	Punjab	Amritsar	Kharif	10	2023	68.85
Tobacco	Punjab	Amritsar	Kharif	11	2023	95.67
Tobacco	Punjab	Amritsar	Kharif	12	2023	292.13
Tobacco	Punjab	Amritsar	Kharif	1	2024	125.44
Tobacco	Punjab	Amritsar	Kharif	2	2024	26.58
Tobacco	Punjab	Amritsar	Kharif	3	2024	105.74
Tobacco	Punjab	Amritsar	Kharif	4	2024	87.6
Tobacco	Punjab	Amritsar	Kharif	5	2024	28.39
Tobacco	Punjab	Amritsar	Kharif	6	2024	166.47
Tobacco	Punjab	Amritsar	Kharif	7	2024	19.76
Tobacco	Punjab	Amritsar	Kharif	8	2024	66.54
Tobacco	Punjab	Amritsar	Kharif	9	2024	63.27
Tobacco	Punjab	Amritsar	Kharif	10	2024	28.5
Tobacco	Punjab	Amritsar	Kharif	11	2024	32.88
Tobacco	Punjab	Amritsar	Kharif	12	2024	153.36
Tobacco	Punjab	Amritsar	Rabi	1	2023	141.46
Tobacco	Punjab	Amritsar	Rabi	2	2023	108.67
Tobacco	Punjab	Amritsar	Rabi	3	2023	94.93
Tobacco	Punjab	Amritsar	Rabi	4	2023	112.11
Tobacco	Punjab	Amritsar	Rabi	5	2023	193.57
Tobacco	Punjab	Amritsar	Rabi	6	2023	63.8
Tobacco	Punjab	Amritsar	Rabi	7	2023	77.28
Tobacco	Punjab	Amritsar	Rabi	8	2023	65.02
Tobacco	Punjab	Amritsar	Rabi	9	2023	48.18
Tobacco	Punjab	Amritsar	Rabi	10	2023	170.53
Tobacco	Punjab	Amritsar	Rabi	11	2023	90.31
Tobacco	Punjab	Amritsar	Rabi	12	2023	184.56
Tobacco	Punjab	Amritsar	Rabi	1	2024	119.35
Tobacco	Punjab	Amritsar	Rabi	2	2024	141.54
Tobacco	Punjab	Amritsar	Rabi	3	2024	152.83
Tobacco	Punjab	Amritsar	Rabi	4	2024	17.29
Tobacco	Punjab	Amritsar	Rabi	5	2024	104.95
Tobacco	Punjab	Amritsar	Rabi	6	2024	174.4
Tobacco	Punjab	Amritsar	Rabi	7	2024	154.18
Tobacco	Punjab	Amritsar	Rabi	8	2024	25.58
Tobacco	Punjab	Amritsar	Rabi	9	2024	193.87
Tobacco	Punjab	Amritsar	Rabi	10	2024	174.46
Tobacco	Punjab	Amritsar	Rabi	11	2024	23.55
Tobacco	Punjab	Amritsar	Rabi	12	2024	14.07
Tobacco	Punjab	Amritsar	Zaid	1	2023	93.59
Tobacco	Punjab	Amritsar	Zaid	2	2023	3.63
Tobacco	Punjab	Amritsar	Zaid	3	2023	66.11
Tobacco	Punjab	Amritsar	Zaid	4	2023	151.94
Tobacco	Punjab	Amritsar	Zaid	5	2023	237.44
Tobacco	Punjab	Amritsar	Zaid	6	2023	55.27
Tobacco	Punjab	Amritsar	Zaid	7	2023	120.89
Tobacco	Punjab	Amritsar	Zaid	8	2023	38.2
Tobacco	Punjab	Amritsar	Zaid	9	2023	39.21
Tobacco	Punjab	Amritsar	Zaid	10	2023	108.51
Tobacco	Punjab	Amritsar	Zaid	11	2023	97.38
Tobacco	Punjab	Amritsar	Zaid	12	2023	37.36
Tobacco	Punjab	Amritsar	Zaid	1	2024	42.65
Tobacco	Punjab	Amritsar	Zaid	2	2024	111.34
Tobacco	Punjab	Amritsar	Zaid	3	2024	13.59
Tobacco	Punjab	Amritsar	Zaid	4	2024	328.2
Tobacco	Punjab	Amritsar	Zaid	5	2024	12.15
Tobacco	Punjab	Amritsar	Zaid	6	2024	25.76
Tobacco	Punjab	Amritsar	Zaid	7	2024	0.68
Tobacco	Punjab	Amritsar	Zaid	8	2024	154.18
Tobacco	Punjab	Amritsar	Zaid	9	2024	241.55
Tobacco	Punjab	Amritsar	Zaid	10	2024	1.93
Tobacco	Punjab	Amritsar	Zaid	11	2024	159.52
Tobacco	Punjab	Amritsar	Zaid	12	2024	78.69
Tobacco	Punjab	Amritsar	Post-Monsoon	1	2023	226.43
Tobacco	Punjab	Amritsar	Post-Monsoon	2	2023	93.51
Tobacco	Punjab	Amritsar	Post-Monsoon	3	2023	168.92
Tobacco	Punjab	Amritsar	Post-Monsoon	4	2023	119.69
Tobacco	Punjab	Amritsar	Post-Monsoon	5	2023	24.95
Tobacco	Punjab	Amritsar	Post-Monsoon	6	2023	65.06
Tobacco	Punjab	Amritsar	Post-Monsoon	7	2023	51.13
Tobacco	Punjab	Amritsar	Post-Monsoon	8	2023	82.77
Tobacco	Punjab	Amritsar	Post-Monsoon	9	2023	24.92
Tobacco	Punjab	Amritsar	Post-Monsoon	10	2023	159.9
Tobacco	Punjab	Amritsar	Post-Monsoon	11	2023	199.95
Tobacco	Punjab	Amritsar	Post-Monsoon	12	2023	35.42
Tobacco	Punjab	Amritsar	Post-Monsoon	1	2024	33.28
Tobacco	Punjab	Amritsar	Post-Monsoon	2	2024	209.91
Tobacco	Punjab	Amritsar	Post-Monsoon	3	2024	141.04
Tobacco	Punjab	Amritsar	Post-Monsoon	4	2024	246.64
Tobacco	Punjab	Amritsar	Post-Monsoon	5	2024	144.41
Tobacco	Punjab	Amritsar	Post-Monsoon	6	2024	221.03
Tobacco	Punjab	Amritsar	Post-Monsoon	7	2024	125.84
Tobacco	Punjab	Amritsar	Post-Monsoon	8	2024	27
Tobacco	Punjab	Amritsar	Post-Monsoon	9	2024	38.85
Tobacco	Punjab	Amritsar	Post-Monsoon	10	2024	147.35
Tobacco	Punjab	Amritsar	Post-Monsoon	11	2024	47.37
Tobacco	Punjab	Amritsar	Post-Monsoon	12	2024	113.22
Sunflower	Punjab	Amritsar	Kharif	1	2023	147.43
Sunflower	Punjab	Amritsar	Kharif	2	2023	77.69
Sunflower	Punjab	Amritsar	Kharif	3	2023	176.7
Sunflower	Punjab	Amritsar	Kharif	4	2023	334.63
Sunflower	Punjab	Amritsar	Kharif	5	2023	26.95
Sunflower	Punjab	Amritsar	Kharif	6	2023	58.26
Sunflower	Punjab	Amritsar	Kharif	7	2023	15.06
Sunflower	Punjab	Amritsar	Kharif	8	2023	161.42
Sunflower	Punjab	Amritsar	Kharif	9	2023	149.98
Sunflower	Punjab	Amritsar	Kharif	10	2023	77.98
Sunflower	Punjab	Amritsar	Kharif	11	2023	42.93
Sunflower	Punjab	Amritsar	Kharif	12	2023	61.89
Sunflower	Punjab	Amritsar	Kharif	1	2024	15.12
Sunflower	Punjab	Amritsar	Kharif	2	2024	270.44
Sunflower	Punjab	Amritsar	Kharif	3	2024	216.56
Sunflower	Punjab	Amritsar	Kharif	4	2024	90.31
Sunflower	Punjab	Amritsar	Kharif	5	2024	19.61
Sunflower	Punjab	Amritsar	Kharif	6	2024	109.65
Sunflower	Punjab	Amritsar	Kharif	7	2024	83.06
Sunflower	Punjab	Amritsar	Kharif	8	2024	269.88
Sunflower	Punjab	Amritsar	Kharif	9	2024	179.76
Sunflower	Punjab	Amritsar	Kharif	10	2024	15.34
Sunflower	Punjab	Amritsar	Kharif	11	2024	23.14
Sunflower	Punjab	Amritsar	Kharif	12	2024	102.09
Sunflower	Punjab	Amritsar	Rabi	1	2023	4.78
Sunflower	Punjab	Amritsar	Rabi	2	2023	176.84
Sunflower	Punjab	Amritsar	Rabi	3	2023	8.66
Sunflower	Punjab	Amritsar	Rabi	4	2023	52.37
Sunflower	Punjab	Amritsar	Rabi	5	2023	39.5
Sunflower	Punjab	Amritsar	Rabi	6	2023	61.05
Sunflower	Punjab	Amritsar	Rabi	7	2023	160.87
Sunflower	Punjab	Amritsar	Rabi	8	2023	143.17
Sunflower	Punjab	Amritsar	Rabi	9	2023	165.25
Sunflower	Punjab	Amritsar	Rabi	10	2023	203.69
Sunflower	Punjab	Amritsar	Rabi	11	2023	115.16
Sunflower	Punjab	Amritsar	Rabi	12	2023	164.28
Sunflower	Punjab	Amritsar	Rabi	1	2024	97.95
Sunflower	Punjab	Amritsar	Rabi	2	2024	43.45
Sunflower	Punjab	Amritsar	Rabi	3	2024	156.72
Sunflower	Punjab	Amritsar	Rabi	4	2024	46.05
Sunflower	Punjab	Amritsar	Rabi	5	2024	14.71
Sunflower	Punjab	Amritsar	Rabi	6	2024	47.67
Sunflower	Punjab	Amritsar	Rabi	7	2024	336.68
Sunflower	Punjab	Amritsar	Rabi	8	2024	89.8
Sunflower	Punjab	Amritsar	Rabi	9	2024	195.91
Sunflower	Punjab	Amritsar	Rabi	10	2024	143.51
Sunflower	Punjab	Amritsar	Rabi	11	2024	79.76
Sunflower	Punjab	Amritsar	Rabi	12	2024	136.57
Sunflower	Punjab	Amritsar	Zaid	1	2023	12.61
Sunflower	Punjab	Amritsar	Zaid	2	2023	118.7
Sunflower	Punjab	Amritsar	Zaid	3	2023	204.73
Sunflower	Punjab	Amritsar	Zaid	4	2023	277.75
Sunflower	Punjab	Amritsar	Zaid	5	2023	63.94
Sunflower	Punjab	Amritsar	Zaid	6	2023	279.09
Sunflower	Punjab	Amritsar	Zaid	7	2023	55.56
Sunflower	Punjab	Amritsar	Zaid	8	2023	122.35
Sunflower	Punjab	Amritsar	Zaid	9	2023	49.57
Sunflower	Punjab	Amritsar	Zaid	10	2023	52.05
Sunflower	Punjab	Amritsar	Zaid	11	2023	94.19
Sunflower	Punjab	Amritsar	Zaid	12	2023	47.42
Sunflower	Punjab	Amritsar	Zaid	1	2024	92.2
Sunflower	Punjab	Amritsar	Zaid	2	2024	150.27
Sunflower	Punjab	Amritsar	Zaid	3	2024	18.43
Sunflower	Punjab	Amritsar	Zaid	4	2024	75.34
Sunflower	Punjab	Amritsar	Zaid	5	2024	48.3
Sunflower	Punjab	Amritsar	Zaid	6	2024	30.38
Sunflower	Punjab	Amritsar	Zaid	7	2024	76.82
Sunflower	Punjab	Amritsar	Zaid	8	2024	57.13
Sunflower	Punjab	Amritsar	Zaid	9	2024	196.22
Sunflower	Punjab	Amritsar	Zaid	10	2024	15
Sunflower	Punjab	Amritsar	Zaid	11	2024	127.32
Sunflower	Punjab	Amritsar	Zaid	12	2024	61.41
Sunflower	Punjab	Amritsar	Post-Monsoon	1	2023	137.49
Sunflower	Punjab	Amritsar	Post-Monsoon	2	2023	118.98
Sunflower	Punjab	Amritsar	Post-Monsoon	3	2023	83.92
Sunflower	Punjab	Amritsar	Post-Monsoon	4	2023	139.61
Sunflower	Punjab	Amritsar	Post-Monsoon	5	2023	137.39
Sunflower	Punjab	Amritsar	Post-Monsoon	6	2023	157.73
Sunflower	Punjab	Amritsar	Post-Monsoon	7	2023	212.96
Sunflower	Punjab	Amritsar	Post-Monsoon	8	2023	117.32
Sunflower	Punjab	Amritsar	Post-Monsoon	9	2023	219.2
Sunflower	Punjab	Amritsar	Post-Monsoon	10	2023	144.8
Sunflower	Punjab	Amritsar	Post-Monsoon	11	2023	36.08
Sunflower	Punjab	Amritsar	Post-Monsoon	12	2023	44.64
Sunflower	Punjab	Amritsar	Post-Monsoon	1	2024	59.31
Sunflower	Punjab	Amritsar	Post-Monsoon	2	2024	61.54
Sunflower	Punjab	Amritsar	Post-Monsoon	3	2024	169.2
Sunflower	Punjab	Amritsar	Post-Monsoon	4	2024	319.06
Sunflower	Punjab	Amritsar	Post-Monsoon	5	2024	57.55
Sunflower	Punjab	Amritsar	Post-Monsoon	6	2024	286.62
Sunflower	Punjab	Amritsar	Post-Monsoon	7	2024	113.53
Sunflower	Punjab	Amritsar	Post-Monsoon	8	2024	54.97
Sunflower	Punjab	Amritsar	Post-Monsoon	9	2024	23.75
Sunflower	Punjab	Amritsar	Post-Monsoon	10	2024	286.14
Sunflower	Punjab	Amritsar	Post-Monsoon	11	2024	11.13
Sunflower	Punjab	Amritsar	Post-Monsoon	12	2024	33.46
Sesame	Punjab	Amritsar	Kharif	1	2023	276.81
Sesame	Punjab	Amritsar	Kharif	2	2023	257.89
Sesame	Punjab	Amritsar	Kharif	3	2023	135.18
Sesame	Punjab	Amritsar	Kharif	4	2023	127.15
Sesame	Punjab	Amritsar	Kharif	5	2023	70.74
Sesame	Punjab	Amritsar	Kharif	6	2023	191.91
Sesame	Punjab	Amritsar	Kharif	7	2023	133
Sesame	Punjab	Amritsar	Kharif	8	2023	9.78
Sesame	Punjab	Amritsar	Kharif	9	2023	18.78
Sesame	Punjab	Amritsar	Kharif	10	2023	39.92
Sesame	Punjab	Amritsar	Kharif	11	2023	108.13
Sesame	Punjab	Amritsar	Kharif	12	2023	39.37
Sesame	Punjab	Amritsar	Kharif	1	2024	295.71
Sesame	Punjab	Amritsar	Kharif	2	2024	81.64
Sesame	Punjab	Amritsar	Kharif	3	2024	68.49
Sesame	Punjab	Amritsar	Kharif	4	2024	52.65
Sesame	Punjab	Amritsar	Kharif	5	2024	87.63
Sesame	Punjab	Amritsar	Kharif	6	2024	20.14
Sesame	Punjab	Amritsar	Kharif	7	2024	131
Sesame	Punjab	Amritsar	Kharif	8	2024	104.12
Sesame	Punjab	Amritsar	Kharif	9	2024	293.66
Sesame	Punjab	Amritsar	Kharif	10	2024	70.76
Sesame	Punjab	Amritsar	Kharif	11	2024	265.64
Sesame	Punjab	Amritsar	Kharif	12	2024	21.38
Sesame	Punjab	Amritsar	Rabi	1	2023	236.26
Sesame	Punjab	Amritsar	Rabi	2	2023	73.17
Sesame	Punjab	Amritsar	Rabi	3	2023	75.44
Sesame	Punjab	Amritsar	Rabi	4	2023	282.2
Sesame	Punjab	Amritsar	Rabi	5	2023	103.2
Sesame	Punjab	Amritsar	Rabi	6	2023	50.64
Sesame	Punjab	Amritsar	Rabi	7	2023	65.73
Sesame	Punjab	Amritsar	Rabi	8	2023	47.15
Sesame	Punjab	Amritsar	Rabi	9	2023	271.06
Sesame	Punjab	Amritsar	Rabi	10	2023	132.52
Sesame	Punjab	Amritsar	Rabi	11	2023	2.1
Sesame	Punjab	Amritsar	Rabi	12	2023	89.47
Sesame	Punjab	Amritsar	Rabi	1	2024	102.82
Sesame	Punjab	Amritsar	Rabi	2	2024	10.27
Sesame	Punjab	Amritsar	Rabi	3	2024	221.01
Sesame	Punjab	Amritsar	Rabi	4	2024	23.05
Sesame	Punjab	Amritsar	Rabi	5	2024	218.11
Sesame	Punjab	Amritsar	Rabi	6	2024	276.51
Sesame	Punjab	Amritsar	Rabi	7	2024	75.07
Sesame	Punjab	Amritsar	Rabi	8	2024	84.58
Sesame	Punjab	Amritsar	Rabi	9	2024	302.65
Sesame	Punjab	Amritsar	Rabi	10	2024	174.36
Sesame	Punjab	Amritsar	Rabi	11	2024	40.83
Sesame	Punjab	Amritsar	Rabi	12	2024	36.7
Sesame	Punjab	Amritsar	Zaid	1	2023	32.04
Sesame	Punjab	Amritsar	Zaid	2	2023	15.57
Sesame	Punjab	Amritsar	Zaid	3	2023	239.08
Sesame	Punjab	Amritsar	Zaid	4	2023	195.08
Sesame	Punjab	Amritsar	Zaid	5	2023	191.99
Sesame	Punjab	Amritsar	Zaid	6	2023	151.44
Sesame	Punjab	Amritsar	Zaid	7	2023	77.92
Sesame	Punjab	Amritsar	Zaid	8	2023	200.97
Sesame	Punjab	Amritsar	Zaid	9	2023	140.8
Sesame	Punjab	Amritsar	Zaid	10	2023	50.17
Sesame	Punjab	Amritsar	Zaid	11	2023	42.65
Sesame	Punjab	Amritsar	Zaid	12	2023	85.73
Sesame	Punjab	Amritsar	Zaid	1	2024	51.66
Sesame	Punjab	Amritsar	Zaid	2	2024	181.26
Sesame	Punjab	Amritsar	Zaid	3	2024	64.97
Sesame	Punjab	Amritsar	Zaid	4	2024	84.41
Sesame	Punjab	Amritsar	Zaid	5	2024	57.35
Sesame	Punjab	Amritsar	Zaid	6	2024	272.5
Sesame	Punjab	Amritsar	Zaid	7	2024	121.22
Sesame	Punjab	Amritsar	Zaid	8	2024	35.41
Sesame	Punjab	Amritsar	Zaid	9	2024	3.25
Sesame	Punjab	Amritsar	Zaid	10	2024	84.91
Sesame	Punjab	Amritsar	Zaid	11	2024	61.09
Sesame	Punjab	Amritsar	Zaid	12	2024	33.44
Sesame	Punjab	Amritsar	Post-Monsoon	1	2023	255.14
Sesame	Punjab	Amritsar	Post-Monsoon	2	2023	28.69
Sesame	Punjab	Amritsar	Post-Monsoon	3	2023	96.78
Sesame	Punjab	Amritsar	Post-Monsoon	4	2023	2.25
Sesame	Punjab	Amritsar	Post-Monsoon	5	2023	95.54
Sesame	Punjab	Amritsar	Post-Monsoon	6	2023	175.45
Sesame	Punjab	Amritsar	Post-Monsoon	7	2023	338.63
Sesame	Punjab	Amritsar	Post-Monsoon	8	2023	51.93
Sesame	Punjab	Amritsar	Post-Monsoon	9	2023	66.48
Sesame	Punjab	Amritsar	Post-Monsoon	10	2023	92.38
Sesame	Punjab	Amritsar	Post-Monsoon	11	2023	9.47
Sesame	Punjab	Amritsar	Post-Monsoon	12	2023	234.55
Sesame	Punjab	Amritsar	Post-Monsoon	1	2024	45.43
Sesame	Punjab	Amritsar	Post-Monsoon	2	2024	27.78
Sesame	Punjab	Amritsar	Post-Monsoon	3	2024	62.58
Sesame	Punjab	Amritsar	Post-Monsoon	4	2024	225.23
Sesame	Punjab	Amritsar	Post-Monsoon	5	2024	35.29
Sesame	Punjab	Amritsar	Post-Monsoon	6	2024	282.16
Sesame	Punjab	Amritsar	Post-Monsoon	7	2024	49.52
Sesame	Punjab	Amritsar	Post-Monsoon	8	2024	125.1
Sesame	Punjab	Amritsar	Post-Monsoon	9	2024	72.4
Sesame	Punjab	Amritsar	Post-Monsoon	10	2024	98.75
Sesame	Punjab	Amritsar	Post-Monsoon	11	2024	136.28
Sesame	Punjab	Amritsar	Post-Monsoon	12	2024	170.38
Mustard	Punjab	Amritsar	Kharif	1	2023	105.32
Mustard	Punjab	Amritsar	Kharif	2	2023	210.2
Mustard	Punjab	Amritsar	Kharif	3	2023	49.51
Mustard	Punjab	Amritsar	Kharif	4	2023	28.57
Mustard	Punjab	Amritsar	Kharif	5	2023	235.01
Mustard	Punjab	Amritsar	Kharif	6	2023	178.59
Mustard	Punjab	Amritsar	Kharif	7	2023	1.63
Mustard	Punjab	Amritsar	Kharif	8	2023	67.65
Mustard	Punjab	Amritsar	Kharif	9	2023	225.04
Mustard	Punjab	Amritsar	Kharif	10	2023	153.79
Mustard	Punjab	Amritsar	Kharif	11	2023	103.94
Mustard	Punjab	Amritsar	Kharif	12	2023	159.38
Mustard	Punjab	Amritsar	Kharif	1	2024	8.4
Mustard	Punjab	Amritsar	Kharif	2	2024	322.23
Mustard	Punjab	Amritsar	Kharif	3	2024	69.7
Mustard	Punjab	Amritsar	Kharif	4	2024	27.17
Mustard	Punjab	Amritsar	Kharif	5	2024	12.76
Mustard	Punjab	Amritsar	Kharif	6	2024	72.17
Mustard	Punjab	Amritsar	Kharif	7	2024	134
Mustard	Punjab	Amritsar	Kharif	8	2024	43.56
Mustard	Punjab	Amritsar	Kharif	9	2024	25.28
Mustard	Punjab	Amritsar	Kharif	10	2024	33.77
Mustard	Punjab	Amritsar	Kharif	11	2024	110.47
Mustard	Punjab	Amritsar	Kharif	12	2024	98.36
Mustard	Punjab	Amritsar	Rabi	1	2023	120.97
Mustard	Punjab	Amritsar	Rabi	2	2023	178.35
Mustard	Punjab	Amritsar	Rabi	3	2023	133.82
Mustard	Punjab	Amritsar	Rabi	4	2023	42.92
Mustard	Punjab	Amritsar	Rabi	5	2023	72.63
Mustard	Punjab	Amritsar	Rabi	6	2023	260.58
Mustard	Punjab	Amritsar	Rabi	7	2023	39
Mustard	Punjab	Amritsar	Rabi	8	2023	72.79
Mustard	Punjab	Amritsar	Rabi	9	2023	51.74
Mustard	Punjab	Amritsar	Rabi	10	2023	22.99
Mustard	Punjab	Amritsar	Rabi	11	2023	61.29
Mustard	Punjab	Amritsar	Rabi	12	2023	186.21
Mustard	Punjab	Amritsar	Rabi	1	2024	99.45
Mustard	Punjab	Amritsar	Rabi	2	2024	183.66
Mustard	Punjab	Amritsar	Rabi	3	2024	116.24
Mustard	Punjab	Amritsar	Rabi	4	2024	35.04
Mustard	Punjab	Amritsar	Rabi	5	2024	106.97
Mustard	Punjab	Amritsar	Rabi	6	2024	189.81
Mustard	Punjab	Amritsar	Rabi	7	2024	126.14
Mustard	Punjab	Amritsar	Rabi	8	2024	273.2
Mustard	Punjab	Amritsar	Rabi	9	2024	74.94
Mustard	Punjab	Amritsar	Rabi	10	2024	79.23
Mustard	Punjab	Amritsar	Rabi	11	2024	5.06
Mustard	Punjab	Amritsar	Rabi	12	2024	28.82
Mustard	Punjab	Amritsar	Zaid	1	2023	250.78
Mustard	Punjab	Amritsar	Zaid	2	2023	130.81
Mustard	Punjab	Amritsar	Zaid	3	2023	128.96
Mustard	Punjab	Amritsar	Zaid	4	2023	79.1
Mustard	Punjab	Amritsar	Zaid	5	2023	123.08
Mustard	Punjab	Amritsar	Zaid	6	2023	103.61
Mustard	Punjab	Amritsar	Zaid	7	2023	188.6
Mustard	Punjab	Amritsar	Zaid	8	2023	257.91
Mustard	Punjab	Amritsar	Zaid	9	2023	31.83
Mustard	Punjab	Amritsar	Zaid	10	2023	17.51
Mustard	Punjab	Amritsar	Zaid	11	2023	277.82
Mustard	Punjab	Amritsar	Zaid	12	2023	66.34
Mustard	Punjab	Amritsar	Zaid	1	2024	130.65
Mustard	Punjab	Amritsar	Zaid	2	2024	64.22
Mustard	Punjab	Amritsar	Zaid	3	2024	135.48
Mustard	Punjab	Amritsar	Zaid	4	2024	119.77
Mustard	Punjab	Amritsar	Zaid	5	2024	104
Mustard	Punjab	Amritsar	Zaid	6	2024	73.68
Mustard	Punjab	Amritsar	Zaid	7	2024	65.95
Mustard	Punjab	Amritsar	Zaid	8	2024	282.07
Mustard	Punjab	Amritsar	Zaid	9	2024	98.15
Mustard	Punjab	Amritsar	Zaid	10	2024	87.01
Mustard	Punjab	Amritsar	Zaid	11	2024	262.55
Mustard	Punjab	Amritsar	Zaid	12	2024	32.75
Mustard	Punjab	Amritsar	Post-Monsoon	1	2023	135.38
Mustard	Punjab	Amritsar	Post-Monsoon	2	2023	45.45
Mustard	Punjab	Amritsar	Post-Monsoon	3	2023	194.25
Mustard	Punjab	Amritsar	Post-Monsoon	4	2023	18.77
Mustard	Punjab	Amritsar	Post-Monsoon	5	2023	110
Mustard	Punjab	Amritsar	Post-Monsoon	6	2023	230.38
Mustard	Punjab	Amritsar	Post-Monsoon	7	2023	57.53
Mustard	Punjab	Amritsar	Post-Monsoon	8	2023	64.17
Mustard	Punjab	Amritsar	Post-Monsoon	9	2023	85.3
Mustard	Punjab	Amritsar	Post-Monsoon	10	2023	75.04
Mustard	Punjab	Amritsar	Post-Monsoon	11	2023	150.77
Mustard	Punjab	Amritsar	Post-Monsoon	12	2023	30.76
Mustard	Punjab	Amritsar	Post-Monsoon	1	2024	279.92
Mustard	Punjab	Amritsar	Post-Monsoon	2	2024	106.39
Mustard	Punjab	Amritsar	Post-Monsoon	3	2024	204.21
Mustard	Punjab	Amritsar	Post-Monsoon	4	2024	25.91
Mustard	Punjab	Amritsar	Post-Monsoon	5	2024	92.68
Mustard	Punjab	Amritsar	Post-Monsoon	6	2024	197.67
Mustard	Punjab	Amritsar	Post-Monsoon	7	2024	232.88
Mustard	Punjab	Amritsar	Post-Monsoon	8	2024	181.23
Mustard	Punjab	Amritsar	Post-Monsoon	9	2024	128.19
Mustard	Punjab	Amritsar	Post-Monsoon	10	2024	26.49
Mustard	Punjab	Amritsar	Post-Monsoon	11	2024	296.97
Mustard	Punjab	Amritsar	Post-Monsoon	12	2024	122.58
Potato	Punjab	Amritsar	Kharif	1	2023	138.41
Potato	Punjab	Amritsar	Kharif	2	2023	149.1
Potato	Punjab	Amritsar	Kharif	3	2023	53.45
Potato	Punjab	Amritsar	Kharif	4	2023	135.12
Potato	Punjab	Amritsar	Kharif	5	2023	69.16
Potato	Punjab	Amritsar	Kharif	6	2023	212.95
Potato	Punjab	Amritsar	Kharif	7	2023	68.84
Potato	Punjab	Amritsar	Kharif	8	2023	216.29
Potato	Punjab	Amritsar	Kharif	9	2023	258.22
Potato	Punjab	Amritsar	Kharif	10	2023	22.43
Potato	Punjab	Amritsar	Kharif	11	2023	81.15
Potato	Punjab	Amritsar	Kharif	12	2023	143.45
Potato	Punjab	Amritsar	Kharif	2	2024	212.21
Potato	Punjab	Amritsar	Kharif	3	2024	38.11
Potato	Punjab	Amritsar	Kharif	4	2024	24.92
Potato	Punjab	Amritsar	Kharif	5	2024	119.23
Potato	Punjab	Amritsar	Kharif	6	2024	118.53
Potato	Punjab	Amritsar	Kharif	7	2024	105.6
Potato	Punjab	Amritsar	Kharif	8	2024	277
Potato	Punjab	Amritsar	Kharif	9	2024	58.81
Potato	Punjab	Amritsar	Kharif	10	2024	50.27
Potato	Punjab	Amritsar	Kharif	11	2024	273.23
Potato	Punjab	Amritsar	Kharif	12	2024	87.75
Potato	Punjab	Amritsar	Rabi	1	2023	52.22
Potato	Punjab	Amritsar	Rabi	2	2023	113.96
Potato	Punjab	Amritsar	Rabi	3	2023	172.56
Potato	Punjab	Amritsar	Rabi	4	2023	51.66
Potato	Punjab	Amritsar	Rabi	5	2023	1.12
Potato	Punjab	Amritsar	Rabi	6	2023	11.09
Potato	Punjab	Amritsar	Rabi	7	2023	107.8
Potato	Punjab	Amritsar	Rabi	8	2023	140.75
Potato	Punjab	Amritsar	Rabi	9	2023	216.43
Potato	Punjab	Amritsar	Rabi	10	2023	33.08
Potato	Punjab	Amritsar	Rabi	11	2023	148.63
Potato	Punjab	Amritsar	Rabi	12	2023	83.93
Potato	Punjab	Amritsar	Rabi	1	2024	33.42
Potato	Punjab	Amritsar	Rabi	2	2024	2.41
Potato	Punjab	Amritsar	Rabi	3	2024	139.73
Potato	Punjab	Amritsar	Rabi	4	2024	101.67
Potato	Punjab	Amritsar	Rabi	5	2024	74.93
Potato	Punjab	Amritsar	Rabi	6	2024	138.93
Potato	Punjab	Amritsar	Rabi	7	2024	10.8
Potato	Punjab	Amritsar	Rabi	8	2024	86.17
Potato	Punjab	Amritsar	Rabi	9	2024	164.11
Potato	Punjab	Amritsar	Rabi	10	2024	130.01
Potato	Punjab	Amritsar	Rabi	11	2024	29.54
Potato	Punjab	Amritsar	Rabi	12	2024	174.82
Potato	Punjab	Amritsar	Zaid	1	2023	48.5
Potato	Punjab	Amritsar	Zaid	2	2023	132.3
Potato	Punjab	Amritsar	Zaid	3	2023	200.34
Potato	Punjab	Amritsar	Zaid	4	2023	197.2
Potato	Punjab	Amritsar	Zaid	5	2023	23.8
Potato	Punjab	Amritsar	Zaid	6	2023	216.98
Potato	Punjab	Amritsar	Zaid	7	2023	38.28
Potato	Punjab	Amritsar	Zaid	8	2023	200.64
Potato	Punjab	Amritsar	Zaid	9	2023	66.46
Potato	Punjab	Amritsar	Zaid	10	2023	33.01
